project_id,project_type,state,district,land_area,affected_families,num_parcels,num_villages,notification_pct,survey_pct,verification_pct,objection_pct,award_pct,compensation_pct,rr_pct,possession_pct,overall_completion,legal_disputes,comp_total,comp_paid,comp_pending,avg_response_days,approval_delay,docs_total,docs_pending,doc_anomalies,velocity_change,project_value,delay_days,risk_score,delay_probability,is_delayed
LA-MP-0565,Smart City,Madhya Pradesh,Rewa,419.98,1444,1318,15,0.74,0.74,0.63,0.63,0.61,0.43,0.42,0.42,0.58,165,35431.57,15300.41,20131.16,19.8,16,50,11,1,-33.3,3212.86,82,50,0.56,0
LA-AP-0815,Smart City,Andhra Pradesh,Rajahmundry,1019.4,1965,1901,15,0.88,0.79,0.65,0.59,0.41,0.41,0.35,0.32,0.55,259,15380.1,4934.0,10446.1,11.5,51,246,106,5,-22.7,1798.63,79,50,0.58,0
LA-K-0301,Industrial Corridor,Karnataka,Davanagere,906.04,1438,1265,12,0.73,0.71,0.51,0.5,0.5,0.5,0.44,0.39,0.54,32,34351.63,14686.17,19665.46,18.3,26,244,92,20,-22.7,527.79,78,50,0.52,0
LA-UP-0145,SEZ,Uttar Pradesh,Ghaziabad,813.63,798,640,7,0.64,0.43,0.4,0.35,0.35,0.28,0.14,0.08,0.33,6,13049.28,2571.06,10478.22,3.5,44,298,50,0,-60.6,3073.56,77,50,0.49,0
LA-R-0347,SEZ,Rajasthan,Jodhpur,820.68,928,840,7,0.92,0.78,0.66,0.49,0.39,0.39,0.39,0.27,0.54,113,16844.89,5558.6,11286.29,14.5,33,278,166,24,-94.1,584.75,77,50,0.44,0
LA-AP-0752,Industrial Corridor,Andhra Pradesh,Vijayawada,578.54,610,463,4,0.79,0.79,0.71,0.6,0.56,0.56,0.56,0.56,0.64,53,10138.58,5483.06,4655.52,23.0,18,193,77,3,-95.8,2572.98,76,50,0.51,0
LA-T-0691,Smart City,Telangana,Karimnagar,841.69,1094,966,11,0.73,0.62,0.62,0.44,0.44,0.44,0.44,0.44,0.52,46,6289.58,2066.82,4222.76,7.0,47,110,59,0,8.8,3134.39,75,50,0.48,0
LA-M-0061,Railway,Maharashtra,Kolhapur,694.45,980,1011,10,0.82,0.76,0.72,0.56,0.56,0.43,0.36,0.3,0.56,50,6857.57,2567.06,4290.51,15.8,19,222,97,29,-9.1,1197.42,73,50,0.56,0
LA-WB-0617,State Highway,West Bengal,Durgapur,432.35,778,654,6,0.65,0.51,0.47,0.38,0.38,0.38,0.38,0.27,0.43,56,12913.58,3878.6,9034.98,7.7,0,292,115,24,-95.5,1194.23,73,50,0.52,0
LA-TN-0170,Smart City,Tamil Nadu,Chennai,2468.62,1332,1334,15,0.87,0.8,0.64,0.55,0.55,0.55,0.39,0.36,0.59,102,16053.91,8736.86,7317.05,24.5,1,185,82,14,-35.1,2955.22,70,50,0.44,0
LA-R-0357,Airport,Rajasthan,Udaipur,765.55,334,410,4,1.0,0.84,0.78,0.71,0.65,0.65,0.59,0.48,0.71,14,2295.98,1406.68,889.3,16.5,36,129,54,8,-42.9,818.34,68,50,0.5,0
LA-G-0432,Smart City,Gujarat,Surat,2977.3,2051,1809,16,0.69,0.65,0.5,0.5,0.34,0.34,0.34,0.24,0.45,218,39507.73,9761.46,29746.27,5.1,13,230,116,29,-17.6,2383.25,60,50,0.43,0
LA-WB-0587,Railway,West Bengal,Kolkata,915.45,1130,1324,11,1.0,1.0,0.99,0.79,0.79,0.71,0.71,0.63,0.83,125,26670.7,18367.81,8302.89,16.0,41,246,90,14,-65.2,1892.82,53,50,0.52,0
LA-M-0031,National Highway,Maharashtra,Aurangabad,1040.18,1641,1661,15,0.96,0.9,0.68,0.62,0.61,0.45,0.37,0.33,0.61,38,30694.7,13813.92,16880.78,12.9,11,174,100,13,-31.6,3178.5,51,50,0.43,0
LA-R-0369,National Highway,Rajasthan,Udaipur,685.63,1455,1409,14,0.92,0.92,0.9,0.72,0.6,0.6,0.6,0.46,0.71,15,20845.83,10222.76,10623.07,17.7,22,126,28,5,-16.7,3870.88,45,50,0.47,0
LA-M-0018,Canal/Irrigation,Maharashtra,Nagpur,738.89,304,375,5,0.95,0.94,0.85,0.78,0.65,0.65,0.49,0.45,0.72,41,4216.06,2024.48,2191.58,22.8,53,250,84,18,-94.4,3903.76,98,49,0.56,0
LA-M-0036,Canal/Irrigation,Maharashtra,Thane,462.21,729,767,11,0.89,0.89,0.75,0.75,0.68,0.68,0.68,0.49,0.73,62,15325.04,9649.23,5675.81,23.2,57,159,70,1,5.3,3615.53,93,49,0.52,0
LA-T-0677,Railway,Telangana,Warangal,1021.95,1580,1430,13,0.74,0.74,0.74,0.64,0.53,0.53,0.39,0.38,0.59,137,35493.06,17263.99,18229.07,17.1,40,258,137,34,-10.8,4046.95,90,49,0.43,0
LA-R-0344,Power Transmission,Rajasthan,Jaipur,557.5,637,707,6,0.84,0.69,0.66,0.56,0.56,0.44,0.42,0.41,0.57,73,14751.11,6330.63,8420.48,10.4,36,62,36,3,-4.0,1386.31,85,49,0.45,0
LA-G-0456,Expressway,Gujarat,Bhavnagar,1792.65,1186,1118,10,0.81,0.75,0.65,0.45,0.45,0.45,0.36,0.22,0.52,136,28997.76,10947.25,18050.51,4.6,33,185,51,3,-33.9,2351.46,84,49,0.49,0
LA-TN-0219,Airport,Tamil Nadu,Tirunelveli,3000.73,2436,2120,18,0.97,0.93,0.93,0.69,0.69,0.56,0.56,0.56,0.74,198,12729.24,5826.8,6902.44,22.3,25,282,87,14,-94.7,1002.37,83,49,0.56,0
LA-UP-0079,Canal/Irrigation,Uttar Pradesh,Lucknow,275.35,380,524,5,0.8,0.71,0.61,0.61,0.53,0.53,0.53,0.4,0.59,55,3069.86,1172.27,1897.59,22.7,30,193,65,18,-15.4,1240.39,82,49,0.42,0
LA-MP-0556,Power Transmission,Madhya Pradesh,Sagar,2057.62,1277,1223,12,0.57,0.47,0.37,0.33,0.33,0.33,0.19,0.12,0.34,119,13467.78,4291.13,9176.65,10.5,28,153,33,9,-3.2,3698.23,76,49,0.43,0
LA-UP-0142,State Highway,Uttar Pradesh,Ghaziabad,519.16,1200,1072,11,0.92,0.92,0.75,0.72,0.72,0.68,0.47,0.47,0.71,24,17975.7,8662.6,9313.1,14.5,54,224,128,35,9.5,2918.91,75,49,0.52,0
LA-R-0395,Smart City,Rajasthan,Bikaner,729.1,1213,1498,16,0.78,0.78,0.76,0.74,0.7,0.65,0.43,0.43,0.66,189,8069.46,4683.13,3386.33,12.6,15,257,32,0,-23.3,4632.14,75,49,0.47,0
LA-G-0489,Power Transmission,Gujarat,Gandhinagar,916.4,422,551,5,0.93,0.74,0.63,0.54,0.54,0.52,0.35,0.32,0.57,37,3535.54,1509.84,2025.7,18.9,46,84,35,6,-20.0,4387.81,75,49,0.5,0
LA-WB-0660,Industrial Corridor,West Bengal,Malda,400.77,1039,1009,13,1.0,0.94,0.94,0.88,0.76,0.76,0.7,0.7,0.83,90,16041.24,11942.58,4098.66,22.4,15,274,27,5,-95.8,3398.45,74,49,0.5,0
LA-UP-0105,Smart City,Uttar Pradesh,Kanpur,802.98,2396,2396,18,0.93,0.93,0.85,0.76,0.76,0.76,0.61,0.61,0.78,299,15804.99,9260.15,6544.84,21.7,8,140,66,19,-17.9,4856.42,72,49,0.46,0
LA-TN-0181,Industrial Corridor,Tamil Nadu,Coimbatore,791.57,1119,1031,9,0.6,0.6,0.54,0.47,0.37,0.37,0.25,0.25,0.43,6,17355.36,5229.2,12126.16,18.5,0,136,81,23,20.0,2493.44,72,49,0.44,0
LA-MP-0532,Expressway,Madhya Pradesh,Gwalior,964.41,1334,1193,12,0.93,0.93,0.66,0.62,0.56,0.56,0.48,0.48,0.65,43,19747.37,9245.04,10502.33,19.6,12,101,24,2,34.5,2469.9,67,49,0.43,0
LA-R-0394,Expressway,Rajasthan,Bikaner,502.97,1016,1075,12,0.82,0.64,0.64,0.57,0.42,0.42,0.42,0.41,0.54,93,10369.84,3599.98,6769.86,23.3,3,200,46,2,-55.0,337.34,65,49,0.53,0
LA-R-0416,State Highway,Rajasthan,Bhilwara,742.42,1506,1526,14,1.0,1.0,0.74,0.74,0.74,0.74,0.74,0.52,0.78,66,8701.51,4525.3,4176.21,18.9,23,147,45,13,8.8,4445.78,65,49,0.56,0
LA-R-0386,Airport,Rajasthan,Ajmer,1193.05,998,1021,11,0.56,0.55,0.55,0.41,0.39,0.33,0.33,0.16,0.41,62,8710.24,2150.76,6559.48,8.0,6,61,25,2,25.7,1141.46,63,49,0.5,0
LA-AP-0738,Smart City,Andhra Pradesh,Visakhapatnam,1351.13,1862,1942,17,0.83,0.52,0.52,0.51,0.51,0.27,0.27,0.26,0.46,126,41466.59,10396.02,31070.57,5.7,16,235,99,13,-27.1,1657.78,62,49,0.51,0
LA-R-0375,Expressway,Rajasthan,Kota,2141.21,1541,1586,14,0.8,0.8,0.8,0.8,0.66,0.53,0.53,0.43,0.67,182,37635.99,19249.64,18386.35,5.3,43,158,32,7,-19.4,2303.29,61,49,0.56,0
LA-MP-0523,State Highway,Madhya Pradesh,Jabalpur,909.12,615,653,6,0.53,0.53,0.39,0.39,0.29,0.29,0.29,0.29,0.38,4,5073.94,1438.11,3635.83,10.3,6,95,50,10,11.1,4628.13,55,49,0.46,0
LA-K-0279,Railway,Karnataka,Mangaluru,1865.86,1497,1501,15,0.84,0.7,0.51,0.45,0.45,0.45,0.42,0.31,0.52,171,34375.91,14370.75,20005.16,10.0,5,201,71,16,0.0,1851.95,51,49,0.53,0
LA-AP-0766,SEZ,Andhra Pradesh,Nellore,634.75,1560,1706,17,0.4,0.38,0.22,0.22,0.22,0.16,0.1,0.1,0.23,167,29110.67,3979.7,25130.97,3.8,24,183,92,4,-3.1,1158.57,100,48,0.47,0
LA-UP-0084,Canal/Irrigation,Uttar Pradesh,Agra,1514.53,1363,1150,8,0.72,0.61,0.61,0.51,0.51,0.46,0.44,0.39,0.53,72,16268.21,6612.64,9655.57,13.7,51,152,38,10,-40.0,1833.77,93,48,0.5,0
LA-TN-0239,Expressway,Tamil Nadu,Vellore,2214.69,1922,1912,15,0.92,0.92,0.77,0.68,0.68,0.68,0.68,0.59,0.74,109,47438.32,30663.02,16775.3,24.8,49,123,44,8,-13.3,1468.89,88,48,0.48,0
LA-T-0706,Defence,Telangana,Khammam,897.21,733,611,7,0.81,0.81,0.72,0.65,0.63,0.44,0.44,0.44,0.62,30,9684.94,3963.33,5721.61,6.1,49,62,37,10,-11.6,1846.15,87,48,0.54,0
LA-M-0053,Smart City,Maharashtra,Solapur,594.97,358,402,5,0.9,0.82,0.72,0.67,0.52,0.52,0.52,0.47,0.64,48,2796.59,1413.88,1382.71,20.1,37,79,45,2,-23.5,2246.89,86,48,0.49,0
LA-G-0434,Expressway,Gujarat,Surat,1011.29,659,642,7,0.83,0.74,0.7,0.65,0.59,0.38,0.34,0.34,0.57,17,14870.66,5513.61,9357.05,7.7,60,251,147,25,36.4,3713.81,86,48,0.51,0
LA-K-0294,Defence,Karnataka,Belagavi,1890.67,1123,1001,10,0.99,0.84,0.79,0.62,0.51,0.47,0.43,0.43,0.64,116,23858.05,9487.7,14370.35,18.1,5,211,90,25,33.3,3886.76,82,48,0.49,0
LA-T-0674,Industrial Corridor,Telangana,Hyderabad,1424.21,929,915,10,0.84,0.78,0.78,0.71,0.55,0.55,0.55,0.4,0.65,98,15801.8,8370.65,7431.15,17.0,48,227,58,2,14.3,142.3,82,48,0.47,0
LA-MP-0501,National Highway,Madhya Pradesh,Bhopal,1555.36,1154,1232,11,0.83,0.56,0.5,0.5,0.37,0.37,0.23,0.2,0.45,163,15975.64,4639.28,11336.36,6.0,2,195,109,24,-13.5,1375.2,81,48,0.5,0
LA-WB-0634,SEZ,West Bengal,Asansol,4249.71,2277,2267,18,0.88,0.88,0.75,0.63,0.63,0.63,0.63,0.43,0.68,324,26717.87,12020.93,14696.94,6.1,44,172,67,18,-42.5,4972.98,80,48,0.52,0
LA-K-0257,Airport,Karnataka,Mysuru,1107.21,1424,1380,14,1.0,0.95,0.81,0.81,0.78,0.62,0.62,0.6,0.77,185,16552.58,7711.52,8841.06,3.7,43,226,102,23,-11.9,3774.3,76,48,0.51,0
LA-AP-0742,Smart City,Andhra Pradesh,Visakhapatnam,1609.49,1023,910,8,0.68,0.58,0.56,0.38,0.25,0.25,0.25,0.22,0.4,6,23313.17,5025.13,18288.04,18.9,6,64,28,1,-94.1,2607.07,76,48,0.53,0
LA-UP-0117,Defence,Uttar Pradesh,Prayagraj,2619.31,1713,1698,15,0.55,0.37,0.21,0.21,0.14,0.14,0.14,0.11,0.23,253,14214.78,1836.4,12378.38,7.5,1,54,14,0,-55.6,4234.08,74,48,0.5,0
LA-TN-0189,SEZ,Tamil Nadu,Coimbatore,984.26,1244,1141,12,0.75,0.72,0.66,0.62,0.43,0.43,0.39,0.3,0.54,40,27415.72,10301.49,17114.23,16.6,11,222,19,3,-23.8,2200.21,71,48,0.52,0
LA-AP-0741,Canal/Irrigation,Andhra Pradesh,Visakhapatnam,763.85,738,670,5,0.53,0.53,0.36,0.3,0.3,0.3,0.24,0.24,0.35,66,10934.07,2628.2,8305.87,2.2,29,178,13,1,-5.1,4874.34,64,48,0.42,0
LA-MP-0540,Power Transmission,Madhya Pradesh,Ujjain,1231.65,1146,1058,11,1.0,0.94,0.94,0.85,0.81,0.69,0.65,0.53,0.8,153,17565.59,11819.72,5745.87,21.2,16,259,24,0,9.6,603.73,61,48,0.52,0
LA-K-0297,SEZ,Karnataka,Belagavi,724.13,449,389,4,0.98,0.98,0.75,0.75,0.75,0.65,0.65,0.65,0.77,50,7863.87,4378.02,3485.85,4.2,44,237,76,19,-40.7,4374.53,57,48,0.53,0
LA-G-0494,Industrial Corridor,Gujarat,Gandhinagar,1493.69,1065,1051,13,0.68,0.5,0.41,0.41,0.33,0.33,0.22,0.22,0.39,12,21267.48,5953.97,15313.51,4.0,51,134,79,18,-29.6,2783.92,95,47,0.53,0
LA-R-0406,National Highway,Rajasthan,Alwar,1335.12,1316,1381,15,0.98,0.95,0.71,0.67,0.67,0.57,0.57,0.57,0.71,164,15300.22,8189.31,7110.91,24.9,24,246,130,25,-69.6,2010.86,94,47,0.42,0
LA-M-0032,Power Transmission,Maharashtra,Aurangabad,967.69,1968,1879,16,0.59,0.38,0.35,0.31,0.26,0.25,0.11,0.1,0.29,12,25763.57,5580.68,20182.89,5.3,29,150,74,10,4.1,2166.82,91,47,0.55,0
LA-T-0713,Expressway,Telangana,Mahbubnagar,1504.53,812,867,8,0.92,0.92,0.71,0.62,0.62,0.5,0.5,0.5,0.66,78,14893.87,5472.78,9421.09,20.7,32,199,53,0,-40.9,2342.21,91,47,0.45,0
LA-WB-0661,Canal/Irrigation,West Bengal,Malda,531.05,443,492,8,0.62,0.59,0.54,0.54,0.5,0.41,0.4,0.16,0.47,38,3946.94,1515.42,2431.52,14.3,23,267,94,7,-19.4,2882.75,85,47,0.55,0
LA-K-0245,SEZ,Karnataka,Bengaluru,293.91,965,968,9,0.95,0.66,0.6,0.57,0.57,0.57,0.46,0.46,0.6,6,15957.3,7340.09,8617.21,18.2,34,199,104,5,-62.5,4890.8,84,47,0.53,0
LA-G-0490,Railway,Gujarat,Gandhinagar,699.74,471,436,4,0.81,0.81,0.81,0.81,0.59,0.59,0.5,0.5,0.68,54,4276.86,1940.75,2336.11,23.5,28,142,69,20,5.0,2629.12,83,47,0.49,0
LA-MP-0545,Smart City,Madhya Pradesh,Ujjain,1772.2,1460,1625,16,0.82,0.64,0.61,0.54,0.5,0.42,0.35,0.33,0.53,120,21285.76,8167.67,13118.09,20.0,29,115,52,6,10.4,4831.48,83,47,0.51,0
LA-AP-0750,Smart City,Andhra Pradesh,Vijayawada,313.87,920,989,10,1.0,1.0,0.88,0.87,0.8,0.79,0.66,0.49,0.81,47,8961.98,6395.27,2566.71,20.7,42,67,37,7,-43.5,2219.64,82,47,0.45,0
LA-K-0310,Metro Rail,Karnataka,Ballari,1907.97,989,1118,9,1.0,0.87,0.81,0.72,0.68,0.68,0.61,0.61,0.75,30,18829.11,11388.94,7440.17,16.9,58,274,153,32,-57.9,586.8,75,47,0.43,0
LA-M-0039,Smart City,Maharashtra,Thane,788.6,1955,1956,16,0.76,0.47,0.39,0.39,0.36,0.28,0.28,0.12,0.38,28,31641.99,6960.73,24681.26,10.8,6,129,36,8,15.8,2952.88,73,47,0.53,0
LA-WB-0593,SEZ,West Bengal,Howrah,1645.75,1324,1298,12,1.0,0.69,0.67,0.67,0.55,0.55,0.55,0.45,0.64,172,12611.95,4908.86,7703.09,4.9,50,156,13,0,-91.3,2737.34,73,47,0.45,0
LA-UP-0112,Airport,Uttar Pradesh,Kanpur,699.36,1402,1500,13,0.58,0.56,0.53,0.42,0.41,0.41,0.41,0.23,0.44,81,11248.1,4379.22,6868.88,16.5,25,174,17,3,-49.2,699.9,72,47,0.53,0
LA-M-0011,Metro Rail,Maharashtra,Nagpur,1395.25,1196,1218,14,0.92,0.63,0.57,0.44,0.44,0.44,0.44,0.35,0.53,137,6175.6,1995.02,4180.58,5.1,16,91,35,9,-67.5,1533.96,70,47,0.45,0
LA-WB-0657,Airport,West Bengal,Malda,2873.47,2162,2047,18,0.93,0.76,0.75,0.59,0.59,0.5,0.5,0.41,0.63,118,39884.19,17447.71,22436.48,10.0,33,227,70,21,-69.6,1191.44,70,47,0.48,0
LA-TN-0199,Expressway,Tamil Nadu,Madurai,564.96,659,668,6,0.81,0.54,0.46,0.37,0.37,0.37,0.3,0.3,0.44,45,9824.85,3551.37,6273.48,4.8,26,75,9,2,21.3,2014.46,68,47,0.53,0
LA-R-0383,Power Transmission,Rajasthan,Ajmer,2988.97,1500,1633,13,0.71,0.64,0.64,0.55,0.53,0.52,0.33,0.29,0.53,12,18709.03,7137.67,11571.36,17.8,46,280,127,32,0.0,1499.93,68,47,0.54,0
LA-MP-0560,SEZ,Madhya Pradesh,Rewa,2351.62,1586,1435,14,0.55,0.51,0.41,0.4,0.28,0.27,0.05,0.05,0.32,8,24286.07,6480.8,17805.27,6.7,19,99,37,0,18.4,466.4,68,47,0.48,0
LA-G-0478,Industrial Corridor,Gujarat,Junagadh,833.44,658,541,6,0.51,0.51,0.4,0.39,0.21,0.21,0.07,0.03,0.29,23,9008.94,1458.75,7550.19,12.6,3,74,34,8,-50.0,2590.85,63,47,0.43,0
LA-K-0308,National Highway,Karnataka,Ballari,189.73,474,443,3,0.59,0.59,0.56,0.56,0.38,0.3,0.3,0.3,0.45,39,10260.83,2836.72,7424.11,11.9,11,201,67,20,30.0,3159.96,62,47,0.49,0
LA-R-0336,SEZ,Rajasthan,Jaipur,2223.25,1349,1213,12,0.83,0.83,0.83,0.67,0.61,0.59,0.59,0.53,0.68,45,10620.54,4573.11,6047.43,16.3,40,270,27,4,-8.3,2304.25,59,47,0.46,0
LA-MP-0548,National Highway,Madhya Pradesh,Ujjain,930.4,718,641,6,0.89,0.62,0.55,0.55,0.55,0.51,0.39,0.39,0.56,31,14848.29,6980.64,7867.65,6.7,27,178,42,12,20.9,334.79,56,47,0.48,0
LA-MP-0570,Canal/Irrigation,Madhya Pradesh,Satna,1307.41,1704,1556,15,0.85,0.85,0.67,0.67,0.67,0.56,0.51,0.51,0.66,94,35444.06,16596.95,18847.11,2.9,55,95,49,13,-53.3,2081.39,55,47,0.44,0
LA-TN-0182,Defence,Tamil Nadu,Coimbatore,1840.99,1417,1305,13,0.93,0.93,0.84,0.84,0.84,0.83,0.67,0.67,0.82,32,23757.61,15627.48,8130.13,18.8,34,254,111,0,-4.7,1487.83,53,47,0.49,0
LA-WB-0585,Power Transmission,West Bengal,Kolkata,1896.42,1585,1410,12,0.93,0.65,0.64,0.59,0.59,0.59,0.52,0.38,0.61,116,21498.04,11926.66,9571.38,7.6,17,252,22,0,16.1,3152.58,51,47,0.45,0
LA-K-0270,National Highway,Karnataka,Hubballi,670.6,754,894,9,1.0,1.0,0.82,0.81,0.81,0.69,0.69,0.56,0.8,65,5885.51,2974.46,2911.05,18.3,15,215,45,5,-39.1,2172.24,48,47,0.5,0
LA-TN-0186,Railway,Tamil Nadu,Coimbatore,2103.51,1163,1094,15,0.52,0.52,0.28,0.28,0.26,0.24,0.09,0.09,0.29,119,24298.92,5273.53,19025.39,11.5,8,124,47,7,-50.0,3682.49,99,46,0.43,0
LA-R-0391,Canal/Irrigation,Rajasthan,Ajmer,771.86,560,437,3,0.79,0.67,0.54,0.42,0.36,0.36,0.25,0.25,0.46,6,4112.48,1129.67,2982.81,21.1,18,149,40,1,-70.6,113.36,96,46,0.49,0
LA-UP-0126,Industrial Corridor,Uttar Pradesh,Prayagraj,2778.12,1364,1557,14,0.61,0.58,0.57,0.46,0.27,0.26,0.26,0.26,0.41,3,11243.49,2161.02,9082.47,12.4,15,225,106,11,-16.7,4931.7,86,46,0.49,0
LA-UP-0099,Metro Rail,Uttar Pradesh,Varanasi,440.78,580,795,8,0.9,0.73,0.73,0.57,0.55,0.53,0.42,0.41,0.6,66,8404.97,3237.67,5167.3,11.8,57,256,101,9,-84.6,2133.28,83,46,0.48,0
LA-TN-0197,Industrial Corridor,Tamil Nadu,Madurai,1591.02,1619,1595,15,1.0,0.77,0.76,0.76,0.56,0.56,0.56,0.44,0.68,105,25063.89,10566.9,14496.99,18.9,32,240,53,11,-4.2,1652.87,79,46,0.51,0
LA-K-0253,Industrial Corridor,Karnataka,Bengaluru,1503.09,839,893,9,0.75,0.74,0.57,0.57,0.43,0.43,0.41,0.33,0.53,132,4590.94,1931.95,2658.99,13.1,23,90,30,6,-80.8,2891.83,78,46,0.38,0
LA-UP-0130,Canal/Irrigation,Uttar Pradesh,Meerut,813.03,885,818,12,0.95,0.7,0.7,0.63,0.63,0.45,0.45,0.42,0.62,114,6642.2,2542.77,4099.43,20.6,13,209,71,14,-14.0,980.41,77,46,0.47,0
LA-G-0448,Expressway,Gujarat,Rajkot,2709.19,2352,2144,17,0.88,0.6,0.6,0.6,0.45,0.45,0.45,0.34,0.55,177,40902.87,18383.39,22519.48,7.0,57,236,130,39,-58.3,4905.23,77,46,0.52,0
LA-AP-0756,Metro Rail,Andhra Pradesh,Vijayawada,1042.66,754,811,7,0.98,0.82,0.76,0.61,0.59,0.59,0.57,0.45,0.67,50,12625.98,6818.23,5807.75,10.9,42,159,15,3,4.3,2646.85,76,46,0.48,0
LA-UP-0074,National Highway,Uttar Pradesh,Lucknow,360.46,350,378,5,0.71,0.57,0.57,0.47,0.47,0.38,0.28,0.27,0.46,39,4465.3,1405.76,3059.54,6.7,9,93,45,9,-51.3,3815.52,72,46,0.49,0
LA-MP-0513,Metro Rail,Madhya Pradesh,Indore,262.03,635,635,7,0.64,0.54,0.54,0.44,0.38,0.23,0.23,0.12,0.39,47,3401.11,701.68,2699.43,3.0,22,97,53,15,-52.8,1909.07,72,46,0.4,0
LA-R-0400,Metro Rail,Rajasthan,Bikaner,2212.86,1743,1753,17,0.79,0.52,0.49,0.46,0.34,0.34,0.34,0.3,0.45,206,40081.86,13271.21,26810.65,15.1,5,118,64,10,-65.5,114.67,71,46,0.38,0
LA-WB-0640,Industrial Corridor,West Bengal,Asansol,962.89,911,1372,10,0.91,0.86,0.67,0.57,0.57,0.57,0.5,0.36,0.63,128,8524.84,3536.8,4988.04,6.8,21,292,143,3,-93.3,4366.44,71,46,0.47,0
LA-R-0333,Smart City,Rajasthan,Jaipur,1392.19,1021,882,7,0.75,0.7,0.53,0.51,0.51,0.51,0.38,0.38,0.53,56,18619.47,9071.6,9547.87,4.2,18,51,26,2,3.4,1222.21,70,46,0.43,0
LA-G-0433,SEZ,Gujarat,Surat,316.2,790,831,7,0.69,0.67,0.49,0.46,0.33,0.33,0.27,0.24,0.43,56,8608.2,2709.86,5898.34,15.9,15,114,16,0,17.3,2376.45,69,46,0.43,0
LA-T-0679,SEZ,Telangana,Warangal,2407.55,1600,1663,16,0.77,0.77,0.55,0.55,0.52,0.48,0.43,0.32,0.55,178,30070.48,10323.55,19746.93,5.8,27,282,25,1,-50.9,750.97,65,46,0.45,0
LA-TN-0227,Railway,Tamil Nadu,Erode,1724.13,1231,1139,10,0.92,0.92,0.92,0.85,0.62,0.62,0.62,0.58,0.76,77,11889.86,7167.81,4722.05,18.1,2,128,65,7,-19.6,1621.45,60,46,0.47,0
LA-T-0702,Power Transmission,Telangana,Khammam,758.91,1965,1703,18,0.81,0.81,0.7,0.52,0.52,0.48,0.41,0.39,0.58,180,21520.27,7597.74,13922.53,3.6,14,285,128,7,-15.4,958.58,59,46,0.48,0
LA-T-0683,Power Transmission,Telangana,Nizamabad,2477.16,2093,1948,16,0.7,0.7,0.55,0.46,0.46,0.46,0.46,0.32,0.51,71,27358.71,11827.55,15531.16,8.2,15,66,35,5,-18.8,2154.94,57,46,0.48,0
LA-G-0475,Smart City,Gujarat,Jamnagar,2737.21,1982,1759,15,0.83,0.81,0.67,0.55,0.53,0.53,0.4,0.4,0.59,229,32720.72,15533.29,17187.43,13.0,16,84,25,3,-47.9,2767.47,56,46,0.46,0
LA-AP-0744,Airport,Andhra Pradesh,Visakhapatnam,1986.13,1825,1611,17,0.97,0.78,0.78,0.78,0.63,0.63,0.59,0.59,0.72,160,19171.85,9432.08,9739.77,21.2,9,251,62,11,-11.1,2324.83,54,46,0.52,0
LA-TN-0190,Canal/Irrigation,Tamil Nadu,Coimbatore,380.45,330,404,5,0.68,0.46,0.41,0.41,0.27,0.27,0.27,0.16,0.37,22,6742.02,1680.37,5061.65,4.5,3,258,83,13,-44.7,3687.06,53,46,0.47,0
LA-M-0008,State Highway,Maharashtra,Pune,231.59,260,272,5,0.95,0.68,0.68,0.5,0.46,0.46,0.44,0.44,0.58,26,2720.47,1154.23,1566.24,4.6,27,79,30,5,-22.9,574.02,52,46,0.47,0
LA-R-0359,Power Transmission,Rajasthan,Udaipur,2836.55,1882,1747,18,0.8,0.69,0.59,0.49,0.4,0.35,0.22,0.22,0.47,233,30055.64,9792.88,20262.76,6.0,29,239,57,8,-23.8,1867.31,89,45,0.39,0
LA-K-0299,Railway,Karnataka,Belagavi,2693.68,1563,1706,16,0.68,0.68,0.68,0.56,0.56,0.37,0.37,0.37,0.53,150,17458.96,4606.1,12852.86,7.1,35,222,27,3,-85.7,3140.73,86,45,0.39,0
LA-K-0291,Railway,Karnataka,Belagavi,2404.85,1365,1493,16,0.48,0.41,0.39,0.39,0.25,0.25,0.14,0.14,0.31,189,21991.46,4572.17,17419.29,6.4,6,292,46,5,-50.0,4281.65,84,45,0.52,0
LA-T-0682,Power Transmission,Telangana,Nizamabad,1565.08,1081,1173,11,0.75,0.75,0.66,0.59,0.54,0.3,0.24,0.24,0.51,44,14843.75,4153.06,10690.69,12.7,4,54,18,5,-88.2,2476.68,73,45,0.46,0
LA-TN-0177,Power Transmission,Tamil Nadu,Chennai,1426.72,1507,1643,18,1.0,0.83,0.79,0.79,0.65,0.65,0.59,0.58,0.73,140,36223.31,21583.07,14640.24,17.6,58,66,8,0,-73.7,1714.33,70,45,0.39,0
LA-R-0407,National Highway,Rajasthan,Alwar,356.73,759,798,9,0.86,0.65,0.65,0.6,0.57,0.39,0.39,0.32,0.55,0,17123.31,5991.78,11131.53,23.4,3,297,52,11,-37.0,2651.72,69,45,0.46,0
LA-UP-0087,National Highway,Uttar Pradesh,Agra,228.6,576,500,4,0.74,0.56,0.34,0.34,0.34,0.32,0.32,0.1,0.38,75,8638.45,2472.64,6165.81,4.6,25,103,32,2,-71.4,1446.12,68,45,0.39,0
LA-R-0352,Expressway,Rajasthan,Jodhpur,966.87,1348,1321,12,1.0,0.98,0.93,0.72,0.72,0.65,0.64,0.51,0.77,162,26498.71,13054.31,13444.4,19.4,5,175,96,8,-79.4,318.94,68,45,0.4,0
